dim: 128 x 40 x 71
axis=2 slice=16

5.019	4.839	4.669	4.511	4.369	4.248	4.153	4.090	4.063	4.024	3.988	3.971	3.970	3.970	3.970	3.910	3.835	3.779	3.743	3.729	3.728	3.729	3.737	3.767	3.817	3.887	3.944	3.970	3.982	4.013	4.064	4.106	4.137	4.205	4.303	4.426	4.570	4.715	4.869	5.024	5.183	5.061	4.888	4.727	4.551	4.384	4.221	4.045	3.888	3.716	3.549	3.401	3.217	3.087	2.903	2.785	2.587	2.416	2.272	2.156	2.057	1.948	1.851	1.775	1.715	1.652	1.606	1.569	1.537	1.442	1.335	1.219	1.124	1.033	0.952	0.894	0.838	0.796	0.768	0.754	0.748	0.746	0.747	0.758	0.774	0.798	0.832	0.878	0.933	0.984	1.043	1.103	1.168	1.236	1.307	1.382	1.457	1.537	1.616	1.701	1.784	1.874	1.973	2.079	2.191	2.306	2.439	2.572	2.696	2.824	2.910	3.040	3.176	3.296	3.414	3.535	3.656	3.775	3.889	3.998	4.100	4.195	4.290	4.410	4.552	4.710	4.880	5.061	
4.897	4.716	4.546	4.388	4.246	4.126	4.031	3.968	3.940	3.899	3.862	3.844	3.843	3.843	3.843	3.843	3.843	3.832	3.798	3.784	3.783	3.784	3.792	3.821	3.843	3.843	3.843	3.843	3.856	3.889	3.941	3.985	4.017	4.084	4.182	4.306	4.449	4.595	4.749	4.903	5.063	4.938	4.766	4.604	4.428	4.261	4.099	3.923	3.765	3.593	3.426	3.278	3.095	2.964	2.780	2.658	2.460	2.279	2.128	2.004	1.898	1.784	1.682	1.599	1.532	1.465	1.413	1.371	1.334	1.310	1.295	1.287	1.237	1.154	1.083	1.029	0.963	0.902	0.853	0.820	0.787	0.769	0.755	0.753	0.758	0.772	0.797	0.825	0.865	0.905	0.958	1.009	1.071	1.131	1.200	1.268	1.343	1.415	1.498	1.582	1.670	1.767	1.871	1.982	2.099	2.201	2.317	2.442	2.571	2.703	2.790	2.920	3.056	3.176	3.293	3.414	3.536	3.654	3.769	3.877	3.980	4.074	4.169	4.290	4.431	4.589	4.760	4.940	
4.786	4.606	4.435	4.278	4.136	4.015	3.920	3.857	3.830	3.787	3.748	3.729	3.728	3.728	3.728	3.728	3.728	3.728	3.728	3.728	3.728	3.728	3.728	3.728	3.728	3.728	3.728	3.728	3.741	3.776	3.831	3.876	3.908	3.975	4.073	4.197	4.341	4.486	4.640	4.794	4.954	4.828	4.655	4.494	4.318	4.150	3.988	3.812	3.655	3.483	3.316	3.167	2.984	2.854	2.670	2.542	2.343	2.156	1.997	1.865	1.752	1.633	1.523	1.435	1.361	1.285	1.230	1.182	1.141	1.113	1.095	1.086	1.077	1.077	1.077	1.077	1.042	0.976	0.924	0.876	0.836	0.803	0.778	0.760	0.754	0.753	0.767	0.781	0.809	0.841	0.882	0.928	0.980	1.037	1.097	1.165	1.233	1.311	1.399	1.486	1.579	1.680	1.779	1.871	1.972	2.076	2.196	2.324	2.457	2.593	2.681	2.811	2.947	3.067	3.185	3.306	3.427	3.546	3.660	3.769	3.871	3.966	4.060	4.181	4.323	4.481	4.651	4.831	
4.690	4.509	4.339	4.181	4.039	3.919	3.824	3.761	3.733	3.689	3.648	3.629	3.627	3.627	3.627	3.627	3.627	3.627	3.627	3.627	3.627	3.627	3.627	3.627	3.627	3.627	3.627	3.627	3.641	3.677	3.734	3.781	3.813	3.881	3.979	4.102	4.246	4.391	4.545	4.699	4.859	4.731	4.559	4.397	4.221	4.054	3.891	3.716	3.558	3.386	3.219	3.071	2.887	2.757	2.573	2.441	2.242	2.047	1.880	1.741	1.620	1.496	1.380	1.285	1.201	1.119	1.058	1.003	0.956	0.925	0.906	0.895	0.885	0.884	0.884	0.884	0.884	0.884	0.884	0.884	0.884	0.856	0.823	0.789	0.772	0.755	0.754	0.757	0.771	0.794	0.822	0.861	0.902	0.954	1.018	1.080	1.152	1.224	1.297	1.375	1.461	1.555	1.652	1.751	1.856	1.963	2.088	2.222	2.359	2.498	2.586	2.716	2.852	2.972	3.090	3.211	3.332	3.451	3.565	3.674	3.776	3.871	3.966	4.086	4.228	4.386	4.556	4.737	
4.609	4.428	4.258	4.100	3.958	3.837	3.743	3.679	3.652	3.606	3.563	3.544	3.542	3.542	3.542	3.542	3.542	3.542	3.542	3.542	3.542	3.542	3.542	3.542	3.542	3.542	3.542	3.543	3.557	3.594	3.653	3.702	3.734	3.801	3.899	4.023	4.167	4.312	4.466	4.620	4.780	4.650	4.478	4.316	4.140	3.973	3.810	3.635	3.477	3.305	3.138	2.990	2.806	2.676	2.492	2.355	2.155	1.954	1.781	1.634	1.507	1.378	1.255	1.153	1.059	0.971	0.904	0.838	0.786	0.752	0.729	0.716	0.704	0.703	0.703	0.703	0.703	0.703	0.703	0.703	0.703	0.703	0.703	0.703	0.703	0.703	0.703	0.703	0.703	0.712	0.731	0.758	0.791	0.830	0.880	0.939	1.006	1.083	1.165	1.249	1.341	1.440	1.544	1.647	1.758	1.869	1.997	2.134	2.274	2.418	2.507	2.637	2.773	2.893	3.010	3.132	3.253	3.371	3.486	3.595	3.697	3.791	3.886	4.007	4.148	4.306	4.477	4.657	
4.543	4.362	4.192	4.034	3.892	3.772	3.677	3.614	3.586	3.539	3.495	3.475	3.473	3.473	3.473	3.473	3.473	3.473	3.473	3.473	3.473	3.473	3.473	3.473	3.473	3.473	3.473	3.473	3.488	3.527	3.587	3.638	3.669	3.737	3.835	3.958	4.102	4.247	4.401	4.556	4.715	4.584	4.412	4.250	4.074	3.907	3.745	3.569	3.411	3.239	3.072	2.924	2.741	2.610	2.426	2.286	2.086	1.881	1.701	1.547	1.415	1.281	1.151	1.045	0.940	0.845	0.773	0.695	0.637	0.598	0.572	0.555	0.542	0.541	0.541	0.541	0.541	0.541	0.541	0.541	0.541	0.541	0.541	0.541	0.541	0.541	0.541	0.541	0.541	0.551	0.572	0.604	0.645	0.688	0.743	0.808	0.881	0.965	1.056	1.145	1.242	1.346	1.457	1.564	1.677	1.793	1.925	2.064	2.207	2.353	2.442	2.572	2.708	2.828	2.946	3.067	3.188	3.307	3.421	3.530	3.632	3.727	3.822	3.942	4.084	4.242	4.412	4.593	
4.496	4.316	4.145	3.987	3.846	3.725	3.630	3.567	3.539	3.491	3.446	3.425	3.424	3.424	3.424	3.424	3.424	3.424	3.424	3.424	3.424	3.424	3.424	3.424	3.424	3.424	3.424	3.424	3.439	3.478	3.540	3.592	3.624	3.691	3.789	3.913	4.056	4.202	4.356	4.510	4.669	4.537	4.365	4.204	4.028	3.860	3.698	3.522	3.364	3.192	3.025	2.877	2.694	2.563	2.379	2.236	2.037	1.826	1.641	1.483	1.346	1.208	1.074	0.964	0.849	0.748	0.670	0.582	0.518	0.473	0.444	0.422	0.407	0.406	0.406	0.406	0.406	0.406	0.406	0.406	0.406	0.406	0.406	0.406	0.406	0.406	0.406	0.406	0.406	0.418	0.442	0.479	0.527	0.578	0.637	0.706	0.785	0.875	0.973	1.067	1.168	1.276	1.392	1.502	1.618	1.737	1.871	2.013	2.159	2.307	2.397	2.526	2.663	2.782	2.900	3.021	3.142	3.261	3.375	3.484	3.587	3.681	3.776	3.897	4.038	4.196	4.367	4.547	
4.467	4.286	4.116	3.958	3.816	3.695	3.601	3.537	3.510	3.461	3.416	3.394	3.393	3.393	3.393	3.393	3.393	3.393	3.393	3.393	3.393	3.393	3.393	3.393	3.393	3.393	3.393	3.393	3.408	3.448	3.511	3.563	3.595	3.662	3.760	3.884	4.028	4.173	4.327	4.481	4.641	4.508	4.336	4.174	3.998	3.831	3.668	3.493	3.335	3.163	2.996	2.848	2.664	2.534	2.350	2.205	2.005	1.792	1.604	1.444	1.304	1.162	1.026	0.915	0.792	0.688	0.602	0.507	0.438	0.391	0.360	0.332	0.316	0.315	0.315	0.315	0.315	0.315	0.315	0.315	0.315	0.315	0.315	0.315	0.315	0.315	0.315	0.315	0.315	0.328	0.354	0.394	0.446	0.505	0.568	0.641	0.725	0.818	0.920	1.018	1.122	1.233	1.351	1.464	1.582	1.702	1.838	1.981	2.128	2.278	2.368	2.498	2.634	2.754	2.871	2.993	3.114	3.232	3.347	3.456	3.558	3.652	3.747	3.868	4.010	4.167	4.338	4.518	
4.456	4.276	4.105	3.947	3.806	3.685	3.590	3.527	3.500	3.450	3.405	3.383	3.382	3.382	3.382	3.382	3.382	3.382	3.382	3.382	3.382	3.382	3.382	3.382	3.382	3.382	3.382	3.382	3.397	3.437	3.501	3.553	3.585	3.652	3.750	3.874	4.017	4.163	4.317	4.471	4.630	4.497	4.325	4.164	3.988	3.820	3.658	3.482	3.324	3.152	2.985	2.837	2.654	2.524	2.339	2.194	1.994	1.780	1.591	1.430	1.289	1.147	1.008	0.896	0.771	0.666	0.577	0.480	0.410	0.361	0.329	0.299	0.282	0.280	0.280	0.280	0.280	0.280	0.280	0.280	0.280	0.280	0.280	0.280	0.280	0.280	0.280	0.280	0.280	0.294	0.322	0.363	0.417	0.479	0.543	0.618	0.703	0.797	0.900	1.001	1.105	1.217	1.336	1.451	1.569	1.690	1.826	1.970	2.118	2.268	2.358	2.487	2.624	2.743	2.861	2.982	3.103	3.222	3.337	3.445	3.548	3.642	3.737	3.858	3.999	4.157	4.328	4.508	
4.466	4.286	4.115	3.957	3.816	3.695	3.600	3.537	3.509	3.460	3.415	3.394	3.392	3.392	3.392	3.392	3.392	3.392	3.392	3.392	3.392	3.392	3.392	3.392	3.392	3.392	3.392	3.392	3.408	3.448	3.510	3.562	3.594	3.661	3.760	3.883	4.027	4.172	4.326	4.480	4.640	4.507	4.335	4.174	3.997	3.830	3.668	3.492	3.334	3.162	2.995	2.847	2.664	2.533	2.349	2.204	2.004	1.791	1.603	1.443	1.302	1.161	1.024	0.913	0.790	0.686	0.601	0.505	0.436	0.389	0.357	0.330	0.313	0.312	0.312	0.312	0.312	0.312	0.312	0.312	0.312	0.312	0.312	0.312	0.312	0.312	0.312	0.312	0.312	0.325	0.352	0.392	0.444	0.503	0.566	0.640	0.723	0.816	0.918	1.017	1.120	1.231	1.349	1.463	1.581	1.701	1.837	1.980	2.128	2.277	2.367	2.497	2.633	2.753	2.871	2.992	3.113	3.232	3.346	3.455	3.557	3.652	3.746	3.867	4.009	4.167	4.337	4.518	
4.494	4.314	4.143	3.985	3.844	3.723	3.628	3.565	3.538	3.489	3.444	3.423	3.422	3.422	3.422	3.422	3.422	3.422	3.422	3.422	3.422	3.422	3.422	3.422	3.422	3.422	3.422	3.422	3.437	3.477	3.539	3.590	3.622	3.689	3.787	3.911	4.055	4.200	4.354	4.508	4.668	4.535	4.363	4.202	4.026	3.858	3.696	3.520	3.362	3.191	3.023	2.875	2.692	2.562	2.378	2.235	2.035	1.824	1.639	1.481	1.344	1.205	1.071	0.961	0.846	0.745	0.667	0.578	0.514	0.469	0.439	0.417	0.402	0.401	0.401	0.401	0.401	0.401	0.401	0.401	0.401	0.401	0.401	0.401	0.401	0.401	0.401	0.401	0.401	0.413	0.437	0.474	0.523	0.574	0.632	0.702	0.782	0.872	0.970	1.064	1.165	1.274	1.389	1.500	1.616	1.735	1.869	2.012	2.157	2.305	2.395	2.525	2.661	2.781	2.898	3.020	3.141	3.259	3.374	3.483	3.585	3.679	3.774	3.895	4.037	4.194	4.365	4.545	
4.522	4.342	4.171	4.014	3.872	3.752	3.657	3.594	3.566	3.519	3.474	3.454	3.452	3.452	3.452	3.452	3.452	3.452	3.452	3.452	3.452	3.452	3.452	3.452	3.452	3.452	3.452	3.452	3.467	3.506	3.567	3.618	3.650	3.717	3.815	3.939	4.082	4.227	4.381	4.535	4.695	4.563	4.391	4.230	4.054	3.887	3.724	3.549	3.392	3.220	3.054	2.906	2.724	2.596	2.420	2.277	2.085	1.911	1.734	1.564	1.419	1.300	1.191	1.084	0.975	0.876	0.802	0.719	0.659	0.617	0.589	0.570	0.556	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.555	0.566	0.589	0.623	0.668	0.714	0.769	0.836	0.914	1.000	1.094	1.184	1.283	1.390	1.503	1.612	1.726	1.843	1.960	2.088	2.223	2.363	2.440	2.561	2.694	2.812	2.929	3.049	3.170	3.288	3.402	3.511	3.613	3.707	3.802	3.923	4.064	4.222	4.392	4.572	
4.541	4.362	4.193	4.038	3.898	3.779	3.687	3.625	3.598	3.550	3.506	3.485	3.484	3.484	3.484	3.484	3.484	3.484	3.484	3.484	3.484	3.484	3.484	3.484	3.484	3.484	3.484	3.484	3.499	3.538	3.599	3.650	3.681	3.747	3.843	3.964	4.106	4.249	4.402	4.554	4.713	4.582	4.411	4.251	4.077	3.912	3.753	3.581	3.428	3.262	3.104	2.967	2.804	2.698	2.577	2.393	2.216	2.045	1.882	1.740	1.620	1.504	1.401	1.311	1.202	1.103	1.029	0.946	0.886	0.844	0.816	0.797	0.783	0.782	0.782	0.782	0.782	0.782	0.782	0.782	0.782	0.782	0.782	0.782	0.782	0.782	0.782	0.782	0.782	0.793	0.816	0.850	0.895	0.941	0.996	1.063	1.141	1.227	1.321	1.411	1.510	1.617	1.705	1.802	1.908	2.022	2.143	2.271	2.405	2.543	2.612	2.685	2.787	2.887	2.992	3.103	3.217	3.330	3.440	3.545	3.645	3.737	3.830	3.949	4.088	4.244	4.412	4.591	
4.581	4.406	4.241	4.089	3.954	3.839	3.750	3.691	3.665	3.618	3.573	3.553	3.551	3.551	3.551	3.551	3.551	3.551	3.551	3.551	3.551	3.551	3.551	3.551	3.551	3.551	3.551	3.551	3.566	3.605	3.666	3.717	3.747	3.810	3.902	4.019	4.157	4.297	4.446	4.595	4.751	4.621	4.454	4.297	4.128	3.968	3.814	3.649	3.504	3.350	3.206	3.085	2.949	2.868	2.710	2.532	2.365	2.203	2.061	1.925	1.802	1.703	1.622	1.538	1.428	1.330	1.256	1.173	1.113	1.071	1.043	1.024	1.010	1.009	1.009	1.009	1.009	1.009	1.009	1.009	1.009	1.009	1.009	1.009	1.009	1.009	1.009	1.009	1.009	1.020	1.043	1.077	1.122	1.168	1.223	1.290	1.367	1.454	1.548	1.638	1.737	1.834	1.918	2.011	2.114	2.224	2.340	2.462	2.591	2.725	2.826	2.873	2.947	3.026	3.113	3.211	3.313	3.416	3.518	3.618	3.712	3.800	3.890	4.004	4.140	4.291	4.456	4.632	
4.642	4.472	4.312	4.166	4.036	3.927	3.843	3.787	3.764	3.716	3.671	3.651	3.649	3.649	3.649	3.649	3.649	3.649	3.649	3.649	3.649	3.649	3.649	3.649	3.649	3.649	3.649	3.650	3.664	3.703	3.765	3.815	3.843	3.902	3.990	4.101	4.233	4.368	4.512	4.658	4.809	4.682	4.518	4.367	4.203	4.049	3.903	3.748	3.614	3.473	3.345	3.241	3.129	3.030	2.851	2.685	2.524	2.382	2.237	2.116	2.007	1.906	1.826	1.764	1.655	1.557	1.483	1.400	1.340	1.298	1.270	1.251	1.237	1.236	1.236	1.236	1.236	1.236	1.236	1.236	1.236	1.236	1.236	1.236	1.236	1.236	1.236	1.236	1.236	1.247	1.270	1.304	1.349	1.395	1.450	1.517	1.594	1.681	1.775	1.865	1.964	2.050	2.126	2.212	2.309	2.415	2.528	2.648	2.774	2.905	3.031	3.081	3.137	3.201	3.273	3.356	3.445	3.538	3.631	3.723	3.811	3.893	3.978	4.087	4.216	4.363	4.522	4.693	
4.723	4.558	4.405	4.265	4.142	4.040	3.961	3.909	3.887	3.839	3.795	3.774	3.773	3.773	3.773	3.773	3.773	3.773	3.773	3.773	3.773	3.773	3.773	3.773	3.773	3.773	3.773	3.773	3.788	3.827	3.888	3.939	3.964	4.019	4.101	4.206	4.331	4.460	4.599	4.739	4.886	4.761	4.603	4.457	4.301	4.155	4.017	3.873	3.749	3.623	3.509	3.420	3.326	3.171	3.006	2.845	2.698	2.554	2.432	2.309	2.210	2.119	2.038	1.980	1.882	1.784	1.710	1.627	1.567	1.525	1.497	1.478	1.464	1.463	1.463	1.463	1.463	1.463	1.463	1.463	1.463	1.463	1.463	1.463	1.463	1.463	1.463	1.463	1.463	1.474	1.497	1.531	1.576	1.622	1.677	1.744	1.821	1.908	2.002	2.092	2.191	2.261	2.335	2.420	2.515	2.619	2.726	2.840	2.961	3.089	3.221	3.298	3.342	3.394	3.454	3.525	3.603	3.686	3.770	3.853	3.934	4.011	4.090	4.193	4.316	4.455	4.609	4.773	
4.821	4.663	4.516	4.384	4.268	4.172	4.099	4.051	4.031	3.983	3.939	3.918	3.916	3.916	3.916	3.916	3.916	3.916	3.916	3.916	3.916	3.916	3.916	3.916	3.916	3.916	3.916	3.917	3.932	3.971	4.032	4.082	4.106	4.157	4.233	4.331	4.449	4.571	4.704	4.838	4.980	4.857	4.706	4.566	4.417	4.280	4.151	4.018	3.905	3.791	3.691	3.613	3.491	3.327	3.166	3.016	2.873	2.742	2.620	2.513	2.413	2.333	2.255	2.197	2.109	2.011	1.937	1.854	1.794	1.752	1.724	1.705	1.691	1.690	1.690	1.690	1.690	1.690	1.690	1.690	1.690	1.690	1.690	1.690	1.690	1.690	1.690	1.690	1.690	1.701	1.724	1.758	1.803	1.849	1.904	1.971	2.048	2.135	2.229	2.319	2.413	2.477	2.551	2.633	2.720	2.816	2.922	3.035	3.154	3.278	3.406	3.504	3.555	3.598	3.650	3.711	3.779	3.852	3.928	4.004	4.078	4.149	4.223	4.319	4.434	4.567	4.713	4.871	
4.934	4.783	4.644	4.519	4.410	4.321	4.253	4.209	4.190	4.143	4.098	4.078	4.076	4.076	4.076	4.076	4.076	4.076	4.076	4.076	4.076	4.076	4.076	4.076	4.076	4.076	4.076	4.076	4.091	4.130	4.191	4.242	4.263	4.310	4.381	4.473	4.583	4.699	4.824	4.953	5.089	4.969	4.824	4.691	4.550	4.421	4.301	4.178	4.075	3.972	3.883	3.811	3.648	3.486	3.335	3.192	3.056	2.934	2.816	2.717	2.622	2.542	2.476	2.416	2.336	2.238	2.164	2.081	2.021	1.979	1.951	1.932	1.918	1.917	1.917	1.917	1.917	1.917	1.917	1.917	1.917	1.917	1.917	1.917	1.917	1.917	1.917	1.917	1.917	1.928	1.951	1.985	2.030	2.076	2.131	2.198	2.275	2.362	2.456	2.546	2.633	2.697	2.765	2.841	2.926	3.022	3.125	3.231	3.345	3.465	3.592	3.715	3.771	3.809	3.853	3.907	3.967	4.033	4.101	4.170	4.238	4.304	4.371	4.461	4.569	4.694	4.833	4.984	
5.061	4.917	4.785	4.668	4.566	4.483	4.420	4.379	4.362	4.314	4.270	4.250	4.248	4.248	4.248	4.248	4.248	4.248	4.248	4.248	4.248	4.248	4.248	4.248	4.248	4.248	4.248	4.248	4.263	4.302	4.363	4.413	4.433	4.477	4.542	4.628	4.731	4.840	4.959	5.081	5.211	5.095	4.956	4.830	4.697	4.576	4.465	4.351	4.257	4.163	4.083	3.969	3.807	3.655	3.512	3.372	3.248	3.125	3.020	2.920	2.836	2.756	2.697	2.638	2.563	2.465	2.391	2.308	2.248	2.206	2.178	2.159	2.145	2.144	2.144	2.144	2.144	2.144	2.144	2.144	2.144	2.144	2.144	2.144	2.144	2.144	2.144	2.144	2.144	2.155	2.178	2.212	2.257	2.303	2.358	2.425	2.502	2.589	2.683	2.773	2.855	2.913	2.978	3.053	3.138	3.227	3.324	3.429	3.542	3.659	3.780	3.907	3.980	4.023	4.063	4.110	4.164	4.223	4.285	4.348	4.410	4.470	4.533	4.616	4.718	4.836	4.968	5.111	
5.200	5.063	4.938	4.828	4.733	4.655	4.597	4.559	4.543	4.496	4.451	4.431	4.429	4.429	4.429	4.429	4.429	4.429	4.429	4.429	4.429	4.429	4.429	4.429	4.429	4.429	4.429	4.430	4.444	4.483	4.545	4.594	4.613	4.653	4.714	4.793	4.891	4.993	5.105	5.222	5.346	5.232	5.100	4.981	4.855	4.742	4.638	4.533	4.447	4.362	4.289	4.128	3.975	3.832	3.689	3.560	3.438	3.324	3.224	3.128	3.048	2.972	2.914	2.861	2.790	2.692	2.618	2.535	2.475	2.433	2.405	2.386	2.372	2.371	2.371	2.371	2.371	2.371	2.371	2.371	2.371	2.371	2.371	2.371	2.371	2.371	2.371	2.371	2.371	2.382	2.405	2.439	2.484	2.530	2.585	2.652	2.729	2.816	2.910	3.000	3.075	3.130	3.194	3.268	3.347	3.433	3.529	3.632	3.738	3.851	3.971	4.096	4.193	4.241	4.276	4.318	4.367	4.420	4.476	4.534	4.591	4.647	4.705	4.783	4.878	4.989	5.114	5.250	
